word,palabra,sentiment,lexicon,score
art,art,surprise,nrc,NA
articulate,articular,positive,nrc,NA
articulation,articulación,positive,nrc,NA
artillery,artillería,fear,nrc,NA
artillery,artillería,negative,nrc,NA
artisan,artesano,positive,nrc,NA
artiste,artista,positive,nrc,NA
artistic,artístico,positive,nrc,NA
ascendancy,ascendencia,positive,nrc,NA
ascent,ascenso,positive,nrc,NA
ash,ceniza,negative,nrc,NA
ashamed,avergonzado,disgust,nrc,NA
ashamed,avergonzado,negative,nrc,NA
ashamed,avergonzado,sadness,nrc,NA
ashes,despojos mortales,negative,nrc,NA
ashes,despojos mortales,sadness,nrc,NA
asp,áspid,fear,nrc,NA
aspiration,aspiración,anticipation,nrc,NA
aspiration,aspiración,joy,nrc,NA
aspiration,aspiración,positive,nrc,NA
aspiration,aspiración,surprise,nrc,NA
aspiration,aspiración,trust,nrc,NA
aspire,aspirar,anticipation,nrc,NA
aspire,aspirar,joy,nrc,NA
aspire,aspirar,positive,nrc,NA
aspiring,ambicioso,anticipation,nrc,NA
aspiring,ambicioso,joy,nrc,NA
aspiring,ambicioso,positive,nrc,NA
aspiring,ambicioso,trust,nrc,NA
ass,culo,negative,nrc,NA
assail,atacar,anger,nrc,NA
assail,atacar,fear,nrc,NA
assail,atacar,negative,nrc,NA
assail,atacar,surprise,nrc,NA
assailant,agresor,anger,nrc,NA
assailant,agresor,fear,nrc,NA
assailant,agresor,negative,nrc,NA
assailant,agresor,sadness,nrc,NA
assassin,asesino,anger,nrc,NA
assassin,asesino,fear,nrc,NA
assassin,asesino,negative,nrc,NA
assassin,asesino,sadness,nrc,NA
assassinate,asesinar,anger,nrc,NA
assassinate,asesinar,fear,nrc,NA
assassinate,asesinar,negative,nrc,NA
assassination,asesinato,anger,nrc,NA
assassination,asesinato,fear,nrc,NA
assassination,asesinato,negative,nrc,NA
assassination,asesinato,sadness,nrc,NA
assault,asalto,anger,nrc,NA
assault,asalto,fear,nrc,NA
assault,asalto,negative,nrc,NA
assembly,Asamblea,positive,nrc,NA
assembly,Asamblea,trust,nrc,NA
assent,asentir,positive,nrc,NA
asserting,Afirmando,positive,nrc,NA
asserting,Afirmando,trust,nrc,NA
assessment,evaluación,surprise,nrc,NA
assessment,evaluación,trust,nrc,NA
assessor,asesor,trust,nrc,NA
assets,bienes,positive,nrc,NA
asshole,Estúpido,anger,nrc,NA
asshole,Estúpido,disgust,nrc,NA
asshole,Estúpido,negative,nrc,NA
assignee,cesionario,trust,nrc,NA
assist,ayudar,positive,nrc,NA
assist,ayudar,trust,nrc,NA
assistance,asistencia,positive,nrc,NA
associate,asociar,positive,nrc,NA
associate,asociar,trust,nrc,NA
association,asociación,trust,nrc,NA
assuage,calmar,positive,nrc,NA
assurance,garantía,positive,nrc,NA
assurance,garantía,trust,nrc,NA
assure,asegurar,trust,nrc,NA
assured,seguro,positive,nrc,NA
assured,seguro,trust,nrc,NA
assuredly,ciertamente,trust,nrc,NA
astonishingly,Asombrosamente,positive,nrc,NA
astonishingly,Asombrosamente,surprise,nrc,NA
astonishment,asombro,joy,nrc,NA
astonishment,asombro,positive,nrc,NA
astonishment,asombro,surprise,nrc,NA
astray,por mal camino,fear,nrc,NA
astray,por mal camino,negative,nrc,NA
astringent,astringente,negative,nrc,NA
astrologer,astrólogo,anticipation,nrc,NA
astrologer,astrólogo,positive,nrc,NA
astronaut,astronauta,positive,nrc,NA
astronomer,astrónomo,anticipation,nrc,NA
astronomer,astrónomo,positive,nrc,NA
astute,astuto,positive,nrc,NA
asylum,asilo,fear,nrc,NA
asylum,asilo,negative,nrc,NA
asymmetry,asimetría,disgust,nrc,NA
atheism,ateísmo,negative,nrc,NA
atherosclerosis,Aterosclerosis,fear,nrc,NA
atherosclerosis,Aterosclerosis,negative,nrc,NA
atherosclerosis,Aterosclerosis,sadness,nrc,NA
athlete,atleta,positive,nrc,NA
athletic,atlético,positive,nrc,NA
atom,átomo,positive,nrc,NA
atone,expiar,anticipation,nrc,NA
atone,expiar,joy,nrc,NA
atone,expiar,positive,nrc,NA
atone,expiar,trust,nrc,NA
atonement,expiación,positive,nrc,NA
atrocious,atroz,anger,nrc,NA
atrocious,atroz,disgust,nrc,NA
atrocious,atroz,negative,nrc,NA
atrocity,atrocidad,anger,nrc,NA
atrocity,atrocidad,disgust,nrc,NA
atrocity,atrocidad,fear,nrc,NA
atrocity,atrocidad,negative,nrc,NA
atrocity,atrocidad,sadness,nrc,NA
atrophy,atrofia,disgust,nrc,NA
atrophy,atrofia,fear,nrc,NA
atrophy,atrofia,negative,nrc,NA
atrophy,atrofia,sadness,nrc,NA
attachment,adjunto archivo,positive,nrc,NA
attack,ataque,anger,nrc,NA
attack,ataque,fear,nrc,NA
attack,ataque,negative,nrc,NA
attacking,agresor,anger,nrc,NA
attacking,agresor,disgust,nrc,NA
attacking,agresor,fear,nrc,NA
attacking,agresor,negative,nrc,NA
attacking,agresor,sadness,nrc,NA
attacking,agresor,surprise,nrc,NA
attainable,alcanzable,anticipation,nrc,NA
attainable,alcanzable,positive,nrc,NA
attainment,logro,positive,nrc,NA
attempt,intento,anticipation,nrc,NA
attendance,asistencia,anticipation,nrc,NA
attendant,asistente,positive,nrc,NA
attendant,asistente,trust,nrc,NA
attention,atención,positive,nrc,NA
attentive,atento,positive,nrc,NA
attentive,atento,trust,nrc,NA
attenuated,Atenuado,negative,nrc,NA
attenuation,atenuación,negative,nrc,NA
attenuation,atenuación,sadness,nrc,NA
attest,dar fe,positive,nrc,NA
attest,dar fe,trust,nrc,NA
attestation,atestación,trust,nrc,NA
attorney,abogado,anger,nrc,NA
attorney,abogado,fear,nrc,NA
attorney,abogado,positive,nrc,NA
attorney,abogado,trust,nrc,NA
attraction,atracción,positive,nrc,NA
attractiveness,atractivo,positive,nrc,NA
auction,subasta,anticipation,nrc,NA
audacity,audacia,negative,nrc,NA
audience,audiencia,anticipation,nrc,NA
auditor,auditor,fear,nrc,NA
auditor,auditor,trust,nrc,NA
augment,aumentar,positive,nrc,NA
august,agosto,positive,nrc,NA
aunt,tía,positive,nrc,NA
aunt,tía,trust,nrc,NA
aura,aura,positive,nrc,NA
auspicious,propicio,anticipation,nrc,NA
auspicious,propicio,joy,nrc,NA
auspicious,propicio,positive,nrc,NA
austere,austero,fear,nrc,NA
austere,austero,negative,nrc,NA
austere,austero,sadness,nrc,NA
austerity,austeridad,negative,nrc,NA
authentic,auténtico,joy,nrc,NA
authentic,auténtico,positive,nrc,NA
authentic,auténtico,trust,nrc,NA
authenticate,autenticar,trust,nrc,NA
authentication,autenticación,trust,nrc,NA
authenticity,autenticidad,positive,nrc,NA
authenticity,autenticidad,trust,nrc,NA
author,autor,positive,nrc,NA
author,autor,trust,nrc,NA
authoritative,autoritario,positive,nrc,NA
authoritative,autoritario,trust,nrc,NA
authority,autoridad,positive,nrc,NA
authority,autoridad,trust,nrc,NA
authorization,autorización,positive,nrc,NA
authorization,autorización,trust,nrc,NA
authorize,autorizar,trust,nrc,NA
authorized,autorizado,positive,nrc,NA
autocratic,autocrático,negative,nrc,NA
automatic,automático,trust,nrc,NA
autopsy,autopsia,disgust,nrc,NA
autopsy,autopsia,fear,nrc,NA
autopsy,autopsia,negative,nrc,NA
autopsy,autopsia,sadness,nrc,NA
avalanche,avalancha,fear,nrc,NA
avalanche,avalancha,negative,nrc,NA
avalanche,avalancha,sadness,nrc,NA
avalanche,avalancha,surprise,nrc,NA
avarice,avaricia,anger,nrc,NA
avarice,avaricia,disgust,nrc,NA
avarice,avaricia,negative,nrc,NA
avatar,avatar,positive,nrc,NA
avenger,vengador,anger,nrc,NA
avenger,vengador,negative,nrc,NA
averse,contrario,anger,nrc,NA
averse,contrario,disgust,nrc,NA
averse,contrario,fear,nrc,NA
averse,contrario,negative,nrc,NA
aversion,aversión,anger,nrc,NA
aversion,aversión,disgust,nrc,NA
aversion,aversión,fear,nrc,NA
aversion,aversión,negative,nrc,NA
avoid,evitar,fear,nrc,NA
avoid,evitar,negative,nrc,NA
avoidance,evitación,fear,nrc,NA
avoidance,evitación,negative,nrc,NA
avoiding,Evitando,fear,nrc,NA
await,esperar,anticipation,nrc,NA
award,premio,anticipation,nrc,NA
award,premio,joy,nrc,NA
award,premio,positive,nrc,NA
award,premio,surprise,nrc,NA
award,premio,trust,nrc,NA
awful,horrible,anger,nrc,NA
awful,horrible,disgust,nrc,NA
awful,horrible,fear,nrc,NA
awful,horrible,negative,nrc,NA
awful,horrible,sadness,nrc,NA
awkwardness,torpeza,disgust,nrc,NA
awkwardness,torpeza,negative,nrc,NA
awry,torcido,negative,nrc,NA
axiom,axioma,trust,nrc,NA
axiomatic,axiomático,trust,nrc,NA
ay,sí,positive,nrc,NA
aye,sí,positive,nrc,NA
babble,balbucear,negative,nrc,NA
babbling,balbuceo,negative,nrc,NA
baboon,babuino,disgust,nrc,NA
baboon,babuino,negative,nrc,NA
baby,bebé,joy,nrc,NA
baby,bebé,positive,nrc,NA
babysitter,niñera,trust,nrc,NA
baccalaureate,bachillerato,positive,nrc,NA
backbone,columna vertebral,anger,nrc,NA
backbone,columna vertebral,positive,nrc,NA
backbone,columna vertebral,trust,nrc,NA
backer,partidario,trust,nrc,NA
backward,hacia atrás,negative,nrc,NA
backwards,hacia atrás,disgust,nrc,NA
backwards,hacia atrás,negative,nrc,NA
backwater,remanso,negative,nrc,NA
backwater,remanso,sadness,nrc,NA
bacteria,Bacterias,disgust,nrc,NA
bacteria,Bacterias,fear,nrc,NA
bacteria,Bacterias,negative,nrc,NA
bacteria,Bacterias,sadness,nrc,NA
bacterium,bacteria,disgust,nrc,NA
bacterium,bacteria,fear,nrc,NA
bacterium,bacteria,negative,nrc,NA
bad,malo,anger,nrc,NA
bad,malo,disgust,nrc,NA
bad,malo,fear,nrc,NA
bad,malo,negative,nrc,NA
bad,malo,sadness,nrc,NA
badge,distintivo,trust,nrc,NA
badger,tejón,anger,nrc,NA
badger,tejón,negative,nrc,NA
badly,mal,negative,nrc,NA
badly,mal,sadness,nrc,NA
badness,maldad,anger,nrc,NA
badness,maldad,disgust,nrc,NA
badness,maldad,fear,nrc,NA
badness,maldad,negative,nrc,NA
bailiff,alguacil,fear,nrc,NA
bailiff,alguacil,negative,nrc,NA
bailiff,alguacil,trust,nrc,NA
bait,cebo,fear,nrc,NA
bait,cebo,negative,nrc,NA
bait,cebo,trust,nrc,NA
balance,equilibrar,positive,nrc,NA
balanced,equilibrado,positive,nrc,NA
bale,bala,fear,nrc,NA
bale,bala,negative,nrc,NA
balk,obstáculo,negative,nrc,NA
ballad,balada,positive,nrc,NA
ballet,ballet,positive,nrc,NA
ballot,votación,anticipation,nrc,NA
ballot,votación,positive,nrc,NA
ballot,votación,trust,nrc,NA
balm,bálsamo,anticipation,nrc,NA
balm,bálsamo,joy,nrc,NA
balm,bálsamo,negative,nrc,NA
balm,bálsamo,positive,nrc,NA
balsam,bálsamo,positive,nrc,NA
ban,prohibición,negative,nrc,NA
bandit,bandido,negative,nrc,NA
bane,perdición,anger,nrc,NA
bane,perdición,disgust,nrc,NA
bane,perdición,fear,nrc,NA
bane,perdición,negative,nrc,NA
bang,explosión,anger,nrc,NA
bang,explosión,disgust,nrc,NA
bang,explosión,fear,nrc,NA
bang,explosión,negative,nrc,NA
bang,explosión,sadness,nrc,NA
bang,explosión,surprise,nrc,NA
banger,petardo,anger,nrc,NA
banger,petardo,anticipation,nrc,NA
banger,petardo,fear,nrc,NA
banger,petardo,negative,nrc,NA
banger,petardo,surprise,nrc,NA
banish,desterrar,anger,nrc,NA
banish,desterrar,disgust,nrc,NA
banish,desterrar,fear,nrc,NA
banish,desterrar,negative,nrc,NA
banish,desterrar,sadness,nrc,NA
banished,alejado,anger,nrc,NA
banished,alejado,fear,nrc,NA
banished,alejado,negative,nrc,NA
banished,alejado,sadness,nrc,NA
banishment,destierro,anger,nrc,NA
banishment,destierro,disgust,nrc,NA
banishment,destierro,negative,nrc,NA
banishment,destierro,sadness,nrc,NA
bank,banco,trust,nrc,NA
banker,banquero,trust,nrc,NA
bankrupt,arruinado,fear,nrc,NA
bankrupt,arruinado,negative,nrc,NA
bankrupt,arruinado,sadness,nrc,NA
bankruptcy,bancarrota,anger,nrc,NA
bankruptcy,bancarrota,disgust,nrc,NA
bankruptcy,bancarrota,fear,nrc,NA
bankruptcy,bancarrota,negative,nrc,NA
bankruptcy,bancarrota,sadness,nrc,NA
banquet,banquete,anticipation,nrc,NA
banquet,banquete,joy,nrc,NA
banquet,banquete,positive,nrc,NA
banshee,Banshee,anger,nrc,NA
banshee,Banshee,disgust,nrc,NA
banshee,Banshee,fear,nrc,NA
banshee,Banshee,negative,nrc,NA
banshee,Banshee,sadness,nrc,NA
baptism,bautismo,positive,nrc,NA
baptismal,bautismal,joy,nrc,NA
baptismal,bautismal,positive,nrc,NA
barb,lengüeta,anger,nrc,NA
barb,lengüeta,negative,nrc,NA
barbarian,bárbaro,fear,nrc,NA
barbarian,bárbaro,negative,nrc,NA
barbaric,bárbaro,anger,nrc,NA
barbaric,bárbaro,disgust,nrc,NA
barbaric,bárbaro,fear,nrc,NA
barbaric,bárbaro,negative,nrc,NA
barbarism,barbarie,negative,nrc,NA
bard,bardo,positive,nrc,NA
barf,Barro,disgust,nrc,NA
bargain,negociar,positive,nrc,NA
bargain,negociar,trust,nrc,NA
bark,ladrar,anger,nrc,NA
bark,ladrar,negative,nrc,NA
barred,prohibido,negative,nrc,NA
barren,estéril,negative,nrc,NA
barren,estéril,sadness,nrc,NA
barricade,barricada,fear,nrc,NA
barricade,barricada,negative,nrc,NA
barrier,barrera,anger,nrc,NA
barrier,barrera,negative,nrc,NA
barrow,carretilla,disgust,nrc,NA
bartender,barman,trust,nrc,NA
barter,permuta,trust,nrc,NA
base,base,trust,nrc,NA
baseless,infundado,negative,nrc,NA
basketball,baloncesto,anticipation,nrc,NA
basketball,baloncesto,joy,nrc,NA
basketball,baloncesto,positive,nrc,NA
bastard,Bastardo,disgust,nrc,NA
bastard,Bastardo,negative,nrc,NA
bastard,Bastardo,sadness,nrc,NA
bastion,bastión,anger,nrc,NA
bastion,bastión,positive,nrc,NA
bath,bañera,positive,nrc,NA
battalion,batallón,anger,nrc,NA
batter,masa,anger,nrc,NA
batter,masa,fear,nrc,NA
batter,masa,negative,nrc,NA
battered,abollado,fear,nrc,NA
battered,abollado,negative,nrc,NA
battered,abollado,sadness,nrc,NA
battery,batería,anger,nrc,NA
battery,batería,negative,nrc,NA
battle,batalla,anger,nrc,NA
battle,batalla,negative,nrc,NA
battled,Luchado,anger,nrc,NA
battled,Luchado,fear,nrc,NA
battled,Luchado,negative,nrc,NA
battled,Luchado,sadness,nrc,NA
battlefield,campo de batalla,fear,nrc,NA
battlefield,campo de batalla,negative,nrc,NA
bawdy,obsceno,negative,nrc,NA
bayonet,bayoneta,anger,nrc,NA
bayonet,bayoneta,fear,nrc,NA
bayonet,bayoneta,negative,nrc,NA
beach,playa,joy,nrc,NA
beam,haz,joy,nrc,NA
beam,haz,positive,nrc,NA
beaming,radiante,anticipation,nrc,NA
beaming,radiante,joy,nrc,NA
beaming,radiante,positive,nrc,NA
bear,oso,anger,nrc,NA
bear,oso,fear,nrc,NA
bearer,portador,negative,nrc,NA
bearish,osuno,anger,nrc,NA
bearish,osuno,fear,nrc,NA
beast,bestia,anger,nrc,NA
beast,bestia,fear,nrc,NA
beast,bestia,negative,nrc,NA
beastly,bestial,disgust,nrc,NA
beastly,bestial,fear,nrc,NA
beastly,bestial,negative,nrc,NA
beating,paliza,anger,nrc,NA
beating,paliza,fear,nrc,NA
beating,paliza,negative,nrc,NA
beating,paliza,sadness,nrc,NA
beautification,Embellecimiento,joy,nrc,NA
beautification,Embellecimiento,positive,nrc,NA
beautification,Embellecimiento,trust,nrc,NA
beautiful,hermosa,joy,nrc,NA
beautiful,hermosa,positive,nrc,NA
beautify,embellecer,joy,nrc,NA
beautify,embellecer,positive,nrc,NA
beauty,belleza,joy,nrc,NA
beauty,belleza,positive,nrc,NA
bedrock,base,positive,nrc,NA
bedrock,base,trust,nrc,NA
bee,abeja,anger,nrc,NA
bee,abeja,fear,nrc,NA
beer,cerveza,joy,nrc,NA
beer,cerveza,positive,nrc,NA
befall,acontecer,negative,nrc,NA
befitting,propio,positive,nrc,NA
befriend,ofrecer amistad,joy,nrc,NA
befriend,ofrecer amistad,positive,nrc,NA
befriend,ofrecer amistad,trust,nrc,NA
beg,mendigar,negative,nrc,NA
beg,mendigar,sadness,nrc,NA
beggar,mendigo,negative,nrc,NA
beggar,mendigo,sadness,nrc,NA
begging,mendicidad,negative,nrc,NA
begun,Comenzado,anticipation,nrc,NA
behemoth,Gigante,fear,nrc,NA
behemoth,Gigante,negative,nrc,NA
beholden,agradecido,negative,nrc,NA
belated,tardío,negative,nrc,NA
believed,Creía,trust,nrc,NA
believer,creyente,trust,nrc,NA
believing,Creyendo,positive,nrc,NA
believing,Creyendo,trust,nrc,NA
belittle,empequeñecer,anger,nrc,NA
belittle,empequeñecer,disgust,nrc,NA
belittle,empequeñecer,fear,nrc,NA
belittle,empequeñecer,negative,nrc,NA
belittle,empequeñecer,sadness,nrc,NA
belligerent,beligerante,anger,nrc,NA
belligerent,beligerante,fear,nrc,NA
belligerent,beligerante,negative,nrc,NA
bellows,fuelle,anger,nrc,NA
belt,cinturón,anger,nrc,NA
belt,cinturón,fear,nrc,NA
belt,cinturón,negative,nrc,NA
bender,juerga,negative,nrc,NA
benefactor,benefactor,positive,nrc,NA
benefactor,benefactor,trust,nrc,NA
beneficial,beneficioso,positive,nrc,NA
benefit,beneficio,positive,nrc,NA
benevolence,benevolencia,joy,nrc,NA
benevolence,benevolencia,positive,nrc,NA
benevolence,benevolencia,trust,nrc,NA
benign,benigno,joy,nrc,NA
benign,benigno,positive,nrc,NA
bequest,legado,trust,nrc,NA
bereaved,afligido,negative,nrc,NA
bereaved,afligido,sadness,nrc,NA
bereavement,duelo,negative,nrc,NA
bereavement,duelo,sadness,nrc,NA
bereft,privado,negative,nrc,NA
berserk,enloquecido,anger,nrc,NA
berserk,enloquecido,negative,nrc,NA
berth,atracar,positive,nrc,NA
bestial,bestial,disgust,nrc,NA
bestial,bestial,fear,nrc,NA
bestial,bestial,negative,nrc,NA
betray,traicionar,anger,nrc,NA
betray,traicionar,disgust,nrc,NA
betray,traicionar,negative,nrc,NA
betray,traicionar,sadness,nrc,NA
betray,traicionar,surprise,nrc,NA
betrayal,traición,anger,nrc,NA
betrayal,traición,disgust,nrc,NA
betrayal,traición,negative,nrc,NA
betrayal,traición,sadness,nrc,NA
betrothed,prometido,anticipation,nrc,NA
betrothed,prometido,joy,nrc,NA
betrothed,prometido,positive,nrc,NA
betrothed,prometido,trust,nrc,NA
betterment,mejoramiento,positive,nrc,NA
beverage,bebida,positive,nrc,NA
beware,tener cuidado,anticipation,nrc,NA
beware,tener cuidado,fear,nrc,NA
beware,tener cuidado,negative,nrc,NA
bewildered,desconcertado,fear,nrc,NA
bewildered,desconcertado,negative,nrc,NA
bewildered,desconcertado,surprise,nrc,NA
bewilderment,desconcierto,fear,nrc,NA
bewilderment,desconcierto,surprise,nrc,NA
bias,parcialidad,anger,nrc,NA
bias,parcialidad,negative,nrc,NA
biased,parcial,negative,nrc,NA
biblical,bíblico,positive,nrc,NA
bickering,dimes y diretes,anger,nrc,NA
bickering,dimes y diretes,disgust,nrc,NA
bickering,dimes y diretes,negative,nrc,NA
biennial,bienal,anticipation,nrc,NA
bier,féretro,fear,nrc,NA
bier,féretro,negative,nrc,NA
bier,féretro,sadness,nrc,NA
bigot,fanático,anger,nrc,NA
bigot,fanático,disgust,nrc,NA
bigot,fanático,fear,nrc,NA
bigot,fanático,negative,nrc,NA
bigoted,fanático,anger,nrc,NA
bigoted,fanático,disgust,nrc,NA
bigoted,fanático,fear,nrc,NA
bigoted,fanático,negative,nrc,NA
bigoted,fanático,sadness,nrc,NA
bile,bilis,anger,nrc,NA
bile,bilis,disgust,nrc,NA
bile,bilis,negative,nrc,NA
bilingual,bilingüe,positive,nrc,NA
biopsy,biopsia,fear,nrc,NA
biopsy,biopsia,negative,nrc,NA
birch,abedul,anger,nrc,NA
birch,abedul,disgust,nrc,NA
birch,abedul,fear,nrc,NA
birch,abedul,negative,nrc,NA
birth,nacimiento,anticipation,nrc,NA
birth,nacimiento,fear,nrc,NA
birth,nacimiento,joy,nrc,NA
birth,nacimiento,positive,nrc,NA
birth,nacimiento,trust,nrc,NA
birthday,cumpleaños,anticipation,nrc,NA
birthday,cumpleaños,joy,nrc,NA
birthday,cumpleaños,positive,nrc,NA
birthday,cumpleaños,surprise,nrc,NA
birthplace,lugar de nacimiento,anger,nrc,NA
birthplace,lugar de nacimiento,negative,nrc,NA
bitch,perra,anger,nrc,NA
bitch,perra,disgust,nrc,NA
bitch,perra,fear,nrc,NA
bitch,perra,negative,nrc,NA
bitch,perra,sadness,nrc,NA
bite,mordedura,negative,nrc,NA
bitterly,amargamente,anger,nrc,NA
bitterly,amargamente,disgust,nrc,NA
bitterly,amargamente,negative,nrc,NA
bitterly,amargamente,sadness,nrc,NA
bitterness,amargura,anger,nrc,NA
bitterness,amargura,disgust,nrc,NA
bitterness,amargura,negative,nrc,NA
bitterness,amargura,sadness,nrc,NA
bizarre,extraño,negative,nrc,NA
bizarre,extraño,surprise,nrc,NA
black,negro,negative,nrc,NA
black,negro,sadness,nrc,NA
blackjack,veintiuna,negative,nrc,NA
blackmail,chantaje,anger,nrc,NA
blackmail,chantaje,fear,nrc,NA
blackmail,chantaje,negative,nrc,NA
blackness,negrura,fear,nrc,NA
blackness,negrura,negative,nrc,NA
blackness,negrura,sadness,nrc,NA
blame,culpa,anger,nrc,NA
blame,culpa,disgust,nrc,NA
blame,culpa,negative,nrc,NA
blameless,inocente,positive,nrc,NA
bland,amable,negative,nrc,NA
blanket,cobija,trust,nrc,NA
blasphemous,blasfemo,anger,nrc,NA
blasphemous,blasfemo,disgust,nrc,NA
blasphemous,blasfemo,negative,nrc,NA
blasphemy,blasfemia,anger,nrc,NA
blasphemy,blasfemia,negative,nrc,NA
blast,explosión,anger,nrc,NA
blast,explosión,fear,nrc,NA
blast,explosión,negative,nrc,NA
blast,explosión,surprise,nrc,NA
blatant,evidente,anger,nrc,NA
